"","countyFIPS","Week","total_deaaths","total_vaccinesDistributed","total_vaccinationsInitiated","total_vaccinationsCompleted","total_newDeaths","total_vaccinesAdministered","total_vaccinationsAdditionalDose"
"534","011",4,0,NA,NA,NA,0,NA,NA
"535","011",5,0,NA,NA,NA,0,NA,NA
"536","011",6,0,NA,NA,NA,0,NA,NA
"537","011",7,0,NA,NA,NA,0,NA,NA
"538","011",8,0,NA,NA,NA,0,NA,NA
"539","011",9,0,NA,NA,NA,0,NA,NA
"540","011",10,3,NA,NA,NA,1,NA,NA
"541","011",11,7,NA,NA,NA,0,NA,NA
"542","011",12,7,NA,NA,NA,0,NA,NA
"543","011",13,2,NA,NA,NA,0,NA,NA
"544","011",14,0,NA,NA,NA,0,NA,NA
"545","011",15,4,NA,NA,NA,1,NA,NA
"546","011",16,8,NA,NA,NA,1,NA,NA
"547","011",17,20,NA,NA,NA,2,NA,NA
"548","011",18,21,NA,NA,NA,0,NA,NA
"549","011",19,21,NA,NA,NA,0,NA,NA
"550","011",20,24,NA,NA,NA,1,NA,NA
"551","011",21,35,NA,NA,NA,2,NA,NA
"552","011",22,46,NA,NA,NA,2,NA,NA
"553","011",23,50,NA,NA,NA,NA,NA,NA
"554","011",24,42,NA,NA,NA,0,NA,NA
"555","011",25,42,NA,NA,NA,0,NA,NA
"556","011",26,46,NA,NA,NA,1,NA,NA
"557","011",27,50,NA,NA,NA,1,NA,NA
"558","011",28,56,NA,NA,NA,0,NA,NA
"559","011",29,56,NA,NA,NA,0,NA,NA
"560","011",30,56,NA,NA,NA,0,NA,NA
"561","011",31,56,NA,NA,NA,0,NA,NA
"562","011",32,56,NA,NA,NA,0,NA,NA
"563","011",33,64,NA,NA,NA,NA,NA,NA
"564","011",34,70,NA,NA,NA,0,NA,NA
"565","011",35,79,NA,NA,NA,2,NA,NA
"566","011",36,86,NA,NA,NA,1,NA,NA
"567","011",37,91,NA,NA,NA,0,NA,NA
"568","011",38,91,NA,NA,NA,0,NA,NA
"569","011",39,114,NA,NA,NA,5,NA,NA
"570","011",40,128,NA,NA,NA,1,NA,NA
"571","011",41,138,NA,NA,NA,1,NA,NA
"572","011",42,146,NA,NA,NA,1,NA,NA
"573","011",43,155,NA,NA,NA,2,NA,NA
"574","011",44,174,NA,NA,NA,3,NA,NA
"575","011",45,188,NA,NA,NA,2,NA,NA
"576","011",46,203,NA,NA,NA,1,NA,NA
"577","011",47,206,NA,2527,735,1,NA,NA
"578","011",48,217,NA,2794,1417,1,NA,NA
"579","011",49,223,NA,2915,1743,2,NA,NA
"580","011",50,238,NA,3010,2063,1,NA,NA
"581","011",51,240,NA,3288,2415,1,NA,NA
"582","011",52,238,NA,4068,2800,0,NA,NA
"583","011",53,238,NA,5090,3004,0,NA,NA
"584","011",54,238,NA,5809,3166,0,NA,NA
"585","011",55,238,NA,6356,3505,0,NA,NA
"586","011",56,241,NA,6977,4389,1,NA,NA
"587","011",57,245,NA,7344,5137,0,NA,NA
"588","011",58,245,NA,7643,5774,0,NA,NA
"589","011",59,248,NA,7959,6338,1,NA,NA
"590","011",60,256,NA,8280,6807,1,NA,NA
"591","011",61,259,NA,8584,7220,0,NA,NA
"592","011",62,268,NA,8975,7775,3,NA,NA
"593","011",63,280,NA,9595,8792,0,NA,NA
"594","011",64,274,NA,9881,9293,NA,NA,NA
"595","011",65,266,NA,10066,9614,0,NA,NA
"596","011",66,266,NA,10415,10154,0,NA,NA
"597","011",67,266,NA,10786,10719,0,NA,NA
"598","011",68,266,NA,11058,10966,0,NA,NA
"599","011",69,270,NA,11274,11137,1,NA,NA
"600","011",70,273,NA,11595,11377,0,NA,NA
"601","011",71,283,NA,12020,11527,2,NA,NA
"602","011",72,287,NA,12577,11741,0,NA,NA
"603","011",73,302,NA,13275,12062,3,NA,NA
"604","011",74,319,NA,14442,12488,2,NA,NA
"605","011",75,329,NA,15319,12897,1,NA,NA
"606","011",76,331,NA,16433,13447,2,NA,NA
"607","011",77,350,NA,17468,14002,3,NA,NA
"608","011",78,357,NA,18393,14844,0,NA,NA
"609","011",79,369,NA,19204,15884,3,NA,NA
"610","011",80,388,NA,19708,16885,2,NA,NA
"611","011",81,410,NA,20024,17765,3,NA,NA
"612","011",82,413,NA,20304,18335,0,NA,NA
"613","011",83,420,NA,20522,18675,1,NA,NA
"614","011",84,430,NA,20804,19164,2,NA,NA
"615","011",85,437,NA,21014,19443,1,NA,NA
"616","011",86,446,NA,21206,19615,1,NA,NA
"617","011",87,454,NA,21367,19840,1,NA,NA
"618","011",88,455,NA,21505,19992,0,NA,NA
"619","011",89,459,NA,21705,20282,1,NA,NA
"620","011",90,473,NA,21965,20736,2,NA,NA
"621","011",91,479,NA,22134,20920,1,NA,NA
"622","011",92,483,NA,22283,21084,0,NA,9176
"623","011",93,493,NA,22470,21353,2,NA,10226
"624","011",94,497,NA,22717,21496,0,NA,11034
"625","011",95,511,NA,22921,21649,2,NA,11726
"626","011",96,511,NA,37440,33090,0,NA,12566
"627","011",97,516,NA,46049,39924,1,NA,13095
"628","011",98,528,NA,46208,40088,2,NA,13359
"629","011",99,542,NA,46304,40259,2,NA,13577
"630","011",100,550,NA,46399,40362,1,NA,13746
"631","011",101,565,NA,46498,40483,2,NA,13938
"632","011",102,583,NA,46596,40598,3,NA,14056
"633","011",103,591,NA,46658,40673,1,NA,14196
"634","011",104,595,NA,46702,40739,0,NA,14327
"635","011",105,600,NA,46737,40797,1,NA,14458
"636","011",106,605,NA,46779,40837,1,NA,14536
"637","013",1,7,NA,NA,NA,0,NA,NA
"638","013",2,14,NA,NA,NA,1,NA,NA
"639","013",3,21,NA,NA,NA,1,NA,NA
"640","013",4,21,NA,NA,NA,0,NA,NA
"641","013",5,21,NA,NA,NA,0,NA,NA
"642","013",6,28,NA,NA,NA,1,NA,NA
"643","013",7,34,NA,NA,NA,1,NA,NA
"644","013",8,51,NA,NA,NA,3,NA,NA
"645","013",9,66,NA,NA,NA,3,NA,NA
"646","013",10,89,NA,NA,NA,3,NA,NA
"647","013",11,132,NA,NA,NA,6,NA,NA
"648","013",12,150,NA,NA,NA,3,NA,NA
"649","013",13,171,NA,NA,NA,2,NA,NA
"650","013",14,175,NA,NA,NA,0,NA,NA
"651","013",15,175,NA,NA,NA,0,NA,NA
"652","013",16,179,NA,NA,NA,2,NA,NA
"653","013",17,199,NA,NA,NA,4,NA,NA
"654","013",18,217,NA,NA,NA,3,NA,NA
"655","013",19,224,NA,NA,NA,0,NA,NA
"656","013",20,224,NA,NA,NA,0,NA,NA
"657","013",21,230,NA,NA,NA,2,NA,NA
"658","013",22,246,NA,NA,NA,3,NA,NA
"659","013",23,258,NA,NA,NA,2,NA,NA
"660","013",24,276,NA,NA,NA,4,NA,NA
"661","013",25,297,NA,NA,NA,2,NA,NA
"662","013",26,311,NA,NA,NA,3,NA,NA
"663","013",27,326,NA,NA,NA,2,NA,NA
"664","013",28,336,NA,NA,NA,0,NA,NA
"665","013",29,332,NA,NA,NA,0,NA,NA
"666","013",30,335,NA,NA,NA,3,NA,NA
"667","013",31,350,NA,NA,NA,0,NA,NA
"668","013",32,356,NA,NA,NA,1,NA,NA
"669","013",33,371,NA,NA,NA,NA,NA,NA
"670","013",34,389,NA,NA,NA,1,NA,NA
"671","013",35,392,NA,NA,NA,0,NA,NA
"672","013",36,395,NA,NA,NA,1,NA,NA
"673","013",37,403,NA,NA,NA,1,NA,NA
"674","013",38,418,NA,NA,NA,2,NA,NA
"675","013",39,427,NA,NA,NA,3,NA,NA
"676","013",40,447,NA,NA,NA,2,NA,NA
"677","013",41,467,NA,NA,NA,2,NA,NA
"678","013",42,495,NA,NA,NA,7,NA,NA
"679","013",43,538,NA,NA,NA,4,NA,NA
"680","013",44,593,NA,NA,NA,10,NA,NA
"681","013",45,633,NA,6855,933,6,NA,NA
"682","013",46,702,NA,9645,1781,10,NA,NA
"683","013",47,742,NA,11496,2499,4,NA,NA
"684","013",48,780,NA,14039,4411,6,NA,NA
"685","013",49,809,NA,15163,6716,2,NA,NA
"686","013",50,832,NA,16229,8990,4,NA,NA
"687","013",51,836,NA,19555,11483,NA,NA,NA
"688","013",52,838,NA,25129,13829,3,NA,NA
"689","013",53,869,NA,30189,15584,6,NA,NA
"690","013",54,889,NA,33735,18098,0,NA,NA
"691","013",55,893,NA,35703,23799,1,NA,NA
"692","013",56,906,NA,38101,27485,3,NA,NA
"693","013",57,925,NA,39842,30204,2,NA,NA
"694","013",58,950,NA,41283,33607,3,NA,NA
"695","013",59,954,NA,42897,35990,1,NA,NA
"696","013",60,970,NA,44326,37739,2,NA,NA
"697","013",61,973,NA,46323,40265,0,NA,NA
"698","013",62,978,NA,49151,44531,1,NA,NA
"699","013",63,982,NA,54537,52884,1,NA,NA
"700","013",64,997,NA,NA,57750,2,NA,NA
"701","013",65,1008,NA,NA,60358,2,NA,NA
"702","013",66,1019,NA,NA,64406,1,NA,NA
"703","013",67,1022,NA,NA,69047,0,NA,NA
"704","013",68,1027,NA,NA,71260,1,NA,NA
"705","013",69,1029,NA,NA,72749,0,NA,NA
"706","013",70,1029,NA,NA,75005,0,NA,NA
"707","013",71,1029,NA,NA,77011,0,NA,NA
"708","013",72,1029,NA,80082,78773,0,NA,NA
"709","013",73,1029,NA,84304,80779,0,NA,NA
"710","013",74,1044,NA,89643,83866,3,NA,NA
"711","013",75,1064,NA,93613,86755,3,NA,NA
"712","013",76,1094,NA,98070,90141,4,NA,NA
"713","013",77,1119,NA,101886,93170,4,NA,NA
"714","013",78,1166,NA,105473,97067,8,NA,NA
"715","013",79,1224,NA,108683,101414,8,NA,NA
"716","013",80,1238,NA,110646,104523,2,NA,NA
"717","013",81,1278,NA,112141,107409,7,NA,NA
"718","013",82,1310,NA,113600,109990,3,NA,NA
"719","013",83,1344,NA,114636,111734,5,NA,NA
"720","013",84,1365,NA,115954,113926,4,NA,NA
"721","013",85,1393,NA,116973,115595,2,NA,NA
"722","013",86,1393,NA,117945,116895,0,NA,NA
"723","013",87,1396,NA,119665,117944,1,NA,NA
"724","013",88,1400,NA,121214,118789,0,NA,NA
"725","013",89,1404,NA,122899,120098,1,NA,NA
"726","013",90,1413,NA,124501,122500,1,NA,NA
"727","013",91,1414,NA,125916,124525,0,NA,NA
"728","013",92,1424,NA,126948,125829,2,NA,50042
"729","013",93,1439,NA,128573,127479,2,NA,55586
"730","013",94,1448,NA,130019,128652,1,NA,59529
"731","013",95,1463,NA,131744,130006,3,NA,63739
"732","013",96,1491,NA,211785,189167,4,NA,69188
"733","013",97,1536,NA,259214,224789,9,NA,72773
"734","013",98,1574,NA,260002,225948,3,NA,74349
"735","013",99,1602,NA,260815,227121,4,NA,75515
"736","013",100,1640,NA,261611,228068,6,NA,76512
"737","013",101,1693,NA,262252,228860,7,NA,77503
"738","013",102,1714,NA,262772,229573,3,NA,78400
"739","013",103,1727,NA,263286,230236,1,NA,79483
"740","013",104,1734,NA,263656,230846,1,NA,80202
"741","013",105,1742,NA,263945,231224,1,NA,80807
"742","013",106,1748,NA,264249,231617,1,NA,81590
"743","015",1,7,NA,NA,NA,0,NA,NA
"744","015",2,32,NA,NA,NA,6,NA,NA
"745","015",3,96,NA,NA,NA,9,NA,NA
"746","015",4,142,NA,NA,NA,6,NA,NA
"747","015",5,189,NA,NA,NA,6,NA,NA
"748","015",6,212,NA,NA,NA,3,NA,NA
"749","015",7,218,NA,NA,NA,1,NA,NA
"750","015",8,242,NA,NA,NA,4,NA,NA
"751","015",9,249,NA,NA,NA,1,NA,NA
"752","015",10,266,NA,NA,NA,3,NA,NA
"753","015",11,271,NA,NA,NA,1,NA,NA
"754","015",12,273,NA,NA,NA,0,NA,NA
"755","015",13,273,NA,NA,NA,0,NA,NA
"756","015",14,282,NA,NA,NA,3,NA,NA
"757","015",15,294,NA,NA,NA,0,NA,NA
"758","015",16,296,NA,NA,NA,2,NA,NA
"759","015",17,317,NA,NA,NA,2,NA,NA
"760","015",18,348,NA,NA,NA,5,NA,NA
"761","015",19,394,NA,NA,NA,9,NA,NA
"762","015",20,428,NA,NA,NA,2,NA,NA
"763","015",21,447,NA,NA,NA,2,NA,NA
"764","015",22,457,NA,NA,NA,2,NA,NA
"765","015",23,478,NA,NA,NA,4,NA,NA
"766","015",24,508,NA,NA,NA,4,NA,NA
"767","015",25,529,NA,NA,NA,3,NA,NA
"768","015",26,561,NA,NA,NA,5,NA,NA
"769","015",27,586,NA,NA,NA,3,NA,NA
"770","015",28,608,NA,NA,NA,3,NA,NA
"771","015",29,625,NA,NA,NA,3,NA,NA
"772","015",30,639,NA,NA,NA,2,NA,NA
"773","015",31,655,NA,NA,NA,2,NA,NA
"774","015",32,666,NA,NA,NA,2,NA,NA
"775","015",33,692,NA,NA,NA,NA,NA,NA
"776","015",34,707,NA,NA,NA,2,NA,NA
"777","015",35,730,NA,NA,NA,3,NA,NA
"778","015",36,739,NA,NA,NA,2,NA,NA
"779","015",37,758,NA,NA,NA,2,NA,NA
"780","015",38,772,NA,NA,NA,2,NA,NA
"781","015",39,783,NA,NA,NA,2,NA,NA
"782","015",40,815,NA,NA,NA,6,NA,NA
"783","015",41,882,NA,NA,NA,11,NA,NA
"784","015",42,926,NA,NA,NA,3,NA,NA
"785","015",43,996,NA,NA,NA,12,NA,NA
"786","015",44,1064,NA,NA,NA,11,NA,NA
"787","015",45,1144,NA,10705,972,11,NA,NA
"788","015",46,1202,NA,13454,1970,10,NA,NA
"789","015",47,1249,NA,14583,3278,3,NA,NA
"790","015",48,1307,NA,15893,6052,12,NA,NA
"791","015",49,1368,NA,16672,8384,6,NA,NA
"792","015",50,1386,NA,17905,11496,1,NA,NA
"793","015",51,1407,NA,20702,13372,4,NA,NA
"794","015",52,1437,NA,24926,15020,6,NA,NA
"795","015",53,1479,NA,30507,16525,6,NA,NA
"796","015",54,1502,NA,35049,17971,1,NA,NA
"797","015",55,1519,NA,39403,20500,4,NA,NA
"798","015",56,1548,NA,44046,25289,4,NA,NA
"799","015",57,1561,NA,46914,29924,0,NA,NA
"800","015",58,1561,NA,49221,33769,0,NA,NA
"801","015",59,1560,NA,50871,37044,0,NA,NA
"802","015",60,1576,NA,52739,39844,5,NA,NA
"803","015",61,1595,NA,54803,43295,1,NA,NA
"804","015",62,1612,NA,57431,47092,5,NA,NA
"805","015",63,1633,NA,61957,54506,1,NA,NA
"806","015",64,1647,NA,64635,58453,2,NA,NA
"807","015",65,1652,NA,66064,60531,0,NA,NA
"808","015",66,1652,NA,68330,63721,0,NA,NA
"809","015",67,1652,NA,71619,67902,0,NA,NA
"810","015",68,1661,NA,73794,69912,2,NA,NA
"811","015",69,1672,NA,75356,71412,1,NA,NA
"812","015",70,1687,NA,77964,73499,2,NA,NA
"813","015",71,1690,NA,81273,75153,1,NA,NA
"814","015",72,1694,NA,85591,76856,0,NA,NA
"815","015",73,1697,NA,90811,78781,1,NA,NA
"816","015",74,1716,NA,98454,82191,3,NA,NA
"817","015",75,1749,NA,104576,85756,6,NA,NA
"818","015",76,1810,NA,110840,89879,9,NA,NA
"819","015",77,1893,NA,116806,93831,13,NA,NA
"820","015",78,1990,NA,121980,99374,15,NA,NA
"821","015",79,2123,NA,126244,105839,17,NA,NA
"822","015",80,2174,NA,128986,110838,7,NA,NA
"823","015",81,2226,NA,131249,115219,9,NA,NA
"824","015",82,2289,NA,133134,118753,8,NA,NA
"825","015",83,2336,NA,134503,121043,9,NA,NA
"826","015",84,2399,NA,136424,124294,7,NA,NA
"827","015",85,2429,NA,137845,126337,2,NA,NA
"828","015",86,2469,NA,138888,127810,8,NA,NA
"829","015",87,2505,NA,140457,129214,4,NA,NA
"830","015",88,2524,NA,141894,130386,2,NA,NA
"831","015",89,2542,NA,143718,132252,3,NA,NA
"832","015",90,2564,NA,145648,135256,4,NA,NA
"833","015",91,2579,NA,147255,137221,3,NA,NA
"834","015",92,2590,NA,148410,138682,0,NA,62285
"835","015",93,2622,NA,150119,140332,6,NA,69127
"836","015",94,2632,NA,151628,141716,0,NA,74138
"837","015",95,2701,NA,153291,143215,13,NA,78582
"838","015",96,2752,NA,254256,224055,6,NA,85329
"839","015",97,2826,NA,313891,272459,12,NA,89759
"840","015",98,2903,NA,314811,273821,10,NA,91516
"841","015",99,2960,NA,315754,275066,7,NA,92860
"842","015",100,2983,NA,316622,276132,3,NA,94136
"843","015",101,2999,NA,317280,277061,2,NA,95265
"844","015",102,3019,NA,317815,277809,3,NA,96174
"845","015",103,3032,NA,318299,278521,2,NA,97025
"846","015",104,3046,NA,318643,279018,4,NA,97687
"847","015",105,3062,NA,318911,279379,1,NA,98291
"848","015",106,3073,NA,319228,279839,2,NA,98958
"849","017",1,NA,NA,NA,NA,NA,NA,NA
"850","017",2,0,NA,NA,NA,0,NA,NA
"851","017",3,0,NA,NA,NA,0,NA,NA
"852","017",4,0,NA,NA,NA,0,NA,NA
"853","017",5,0,NA,NA,NA,0,NA,NA
"854","017",6,0,NA,NA,NA,0,NA,NA
"855","017",7,0,NA,NA,NA,0,NA,NA
"856","017",8,4,NA,NA,NA,1,NA,NA
"857","017",9,7,NA,NA,NA,0,NA,NA
"858","017",10,7,NA,NA,NA,0,NA,NA
"859","017",11,7,NA,NA,NA,0,NA,NA
"860","017",12,7,NA,NA,NA,0,NA,NA
"861","017",13,7,NA,NA,NA,0,NA,NA
"862","017",14,7,NA,NA,NA,0,NA,NA
"863","017",15,7,NA,NA,NA,0,NA,NA
"864","017",16,7,NA,NA,NA,0,NA,NA
"865","017",17,7,NA,NA,NA,0,NA,NA
"866","017",18,7,NA,NA,NA,0,NA,NA
"867","017",19,16,NA,NA,NA,2,NA,NA
"868","017",20,22,NA,NA,NA,1,NA,NA
"869","017",21,37,NA,NA,NA,3,NA,NA
"870","017",22,50,NA,NA,NA,1,NA,NA
"871","017",23,76,NA,NA,NA,5,NA,NA
"872","017",24,109,NA,NA,NA,4,NA,NA
"873","017",25,125,NA,NA,NA,1,NA,NA
"874","017",26,132,NA,NA,NA,2,NA,NA
"875","017",27,154,NA,NA,NA,4,NA,NA
"876","017",28,175,NA,NA,NA,2,NA,NA
"877","017",29,185,NA,NA,NA,1,NA,NA
"878","017",30,210,NA,NA,NA,5,NA,NA
"879","017",31,230,NA,NA,NA,2,NA,NA
"880","017",32,234,NA,NA,NA,1,NA,NA
"881","017",33,253,NA,NA,NA,NA,NA,NA
"882","017",34,263,NA,NA,NA,1,NA,NA
"883","017",35,269,NA,NA,NA,1,NA,NA
"884","017",36,273,NA,NA,NA,0,NA,NA
"885","017",37,278,NA,NA,NA,1,NA,NA
"886","017",38,280,NA,NA,NA,0,NA,NA
"887","017",39,284,NA,NA,NA,1,NA,NA
"888","017",40,293,NA,NA,NA,1,NA,NA
"889","017",41,306,NA,NA,NA,2,NA,NA
"890","017",42,330,NA,NA,NA,5,NA,NA
"891","017",43,368,NA,NA,NA,5,NA,NA
"892","017",44,396,NA,NA,NA,4,NA,NA
"893","017",45,444,NA,NA,NA,8,NA,NA
"894","017",46,468,NA,NA,NA,1,NA,NA
"895","017",47,472,NA,1896,426,2,NA,NA
"896","017",48,501,NA,2428,940,4,NA,NA
"897","017",49,511,NA,2580,1334,0,NA,NA
"898","017",50,511,NA,2673,1602,0,NA,NA
"899","017",51,513,NA,2866,1948,1,NA,NA
"900","017",52,513,NA,3145,2304,1,NA,NA
"901","017",53,518,NA,3644,2539,0,NA,NA
"902","017",54,528,NA,4056,2681,2,NA,NA
"903","017",55,532,NA,4255,2861,0,NA,NA
"904","017",56,546,NA,4460,3147,2,NA,NA
"905","017",57,550,NA,4578,3465,1,NA,NA
"906","017",58,553,NA,4631,3761,0,NA,NA
"907","017",59,553,NA,4701,3909,0,NA,NA
"908","017",60,553,NA,4855,4074,0,NA,NA
"909","017",61,553,NA,5058,4252,0,NA,NA
"910","017",62,563,NA,5371,4586,2,NA,NA
"911","017",63,567,NA,5740,5181,0,NA,NA
"912","017",64,567,NA,5919,5543,0,NA,NA
"913","017",65,573,NA,6042,5767,2,NA,NA
"914","017",66,581,NA,6464,6331,0,NA,NA
"915","017",67,581,NA,6959,6806,0,NA,NA
"916","017",68,581,NA,7245,7055,0,NA,NA
"917","017",69,588,NA,7549,7206,1,NA,NA
"918","017",70,588,NA,8023,7631,0,NA,NA
"919","017",71,588,NA,8993,7842,0,NA,NA
"920","017",72,588,NA,9896,8094,0,NA,NA
"921","017",73,595,NA,10980,8354,1,NA,NA
"922","017",74,595,NA,12473,9003,0,NA,NA
"923","017",75,595,NA,13972,9934,0,NA,NA
"924","017",76,604,NA,15118,10887,2,NA,NA
"925","017",77,609,NA,15800,11616,0,NA,NA
"926","017",78,613,NA,16415,12695,1,NA,NA
"927","017",79,637,NA,17017,13945,4,NA,NA
"928","017",80,657,NA,17391,14667,2,NA,NA
"929","017",81,678,NA,17626,15122,3,NA,NA
"930","017",82,691,NA,17817,15572,2,NA,NA
"931","017",83,705,NA,17974,15860,2,NA,NA
"932","017",84,707,NA,18210,16197,0,NA,NA
"933","017",85,707,NA,18364,16465,0,NA,NA
"934","017",86,725,NA,18480,16626,3,NA,NA
"935","017",87,734,NA,18698,16795,1,NA,NA
"936","017",88,742,NA,18916,16926,1,NA,NA
"937","017",89,756,NA,19186,17234,3,NA,NA
"938","017",90,763,NA,19433,17739,0,NA,NA
"939","017",91,766,NA,19594,18019,1,NA,NA
"940","017",92,775,NA,19700,18210,1,NA,8295
"941","017",93,777,NA,19926,18482,0,NA,9197
"942","017",94,783,NA,20125,18649,1,NA,9789
"943","017",95,787,NA,20377,18810,1,NA,10333
"944","017",96,791,NA,39345,34307,0,NA,11574
"945","017",97,795,NA,50643,43702,1,NA,12504
"946","017",98,798,NA,50743,43914,0,NA,12825
"947","017",99,798,NA,50840,44100,0,NA,12958
"948","017",100,804,NA,51040,44231,1,NA,13154
"949","017",101,809,NA,51196,44330,1,NA,13360
"950","017",102,824,NA,51308,44421,2,NA,13514
"951","017",103,826,NA,51376,44544,0,NA,13609
"952","017",104,830,NA,51429,44647,1,NA,13702
"953","017",105,837,NA,51467,44741,1,NA,13821
"954","017",106,840,NA,51518,44825,0,NA,13894
"955","019",1,NA,NA,NA,NA,NA,NA,NA
"956","019",2,0,NA,NA,NA,NA,NA,NA
"957","019",3,0,NA,NA,NA,0,NA,NA
"958","019",4,0,NA,NA,NA,0,NA,NA
"959","019",5,0,NA,NA,NA,0,NA,NA
"960","019",6,0,NA,NA,NA,0,NA,NA
"961","019",7,0,NA,NA,NA,0,NA,NA
"962","019",8,0,NA,NA,NA,0,NA,NA
"963","019",9,0,NA,NA,NA,0,NA,NA
"964","019",10,0,NA,NA,NA,0,NA,NA
"965","019",11,3,NA,NA,NA,1,NA,NA
"966","019",12,1,NA,NA,NA,0,NA,NA
"967","019",13,0,NA,NA,NA,0,NA,NA
"968","019",14,0,NA,NA,NA,0,NA,NA
"969","019",15,0,NA,NA,NA,0,NA,NA
"970","019",16,0,NA,NA,NA,0,NA,NA
"971","019",17,0,NA,NA,NA,0,NA,NA
"972","019",18,0,NA,NA,NA,0,NA,NA
"973","019",19,0,NA,NA,NA,0,NA,NA
"974","019",20,0,NA,NA,NA,0,NA,NA
"975","019",21,5,NA,NA,NA,1,NA,NA
"976","019",22,12,NA,NA,NA,2,NA,NA
"977","019",23,29,NA,NA,NA,3,NA,NA
"978","019",24,55,NA,NA,NA,4,NA,NA
"979","019",25,71,NA,NA,NA,1,NA,NA
"980","019",26,77,NA,NA,NA,0,NA,NA
"981","019",27,83,NA,NA,NA,1,NA,NA
"982","019",28,84,NA,NA,NA,0,NA,NA
"983","019",29,84,NA,NA,NA,0,NA,NA
"984","019",30,84,NA,NA,NA,0,NA,NA
"985","019",31,86,NA,NA,NA,1,NA,NA
"986","019",32,93,NA,NA,NA,1,NA,NA
"987","019",33,150,NA,NA,NA,NA,NA,NA
"988","019",34,182,NA,NA,NA,2,NA,NA
"989","019",35,189,NA,NA,NA,0,NA,NA
"990","019",36,192,NA,NA,NA,1,NA,NA
"991","019",37,200,NA,NA,NA,1,NA,NA
"992","019",38,203,NA,NA,NA,0,NA,NA
"993","019",39,210,NA,NA,NA,1,NA,NA
"994","019",40,212,NA,NA,NA,1,NA,NA
"995","019",41,217,NA,NA,NA,0,NA,NA
"996","019",42,211,NA,NA,NA,0,NA,NA
"997","019",43,217,NA,NA,NA,3,NA,NA
"998","019",44,243,NA,NA,NA,2,NA,NA
"999","019",45,245,NA,NA,NA,0,NA,NA
"1000","019",46,251,NA,4599,699,2,NA,NA
"1001","019",47,273,NA,5184,1351,3,NA,NA
"1002","019",48,280,NA,5819,3054,0,NA,NA
"1003","019",49,280,NA,6566,4327,0,NA,NA
"1004","019",50,287,NA,7206,5198,1,NA,NA
"1005","019",51,287,NA,7817,5746,0,NA,NA
"1006","019",52,287,NA,8518,6226,0,NA,NA
"1007","019",53,287,NA,9437,7255,0,NA,NA
"1008","019",54,287,NA,10371,7974,0,NA,NA
"1009","019",55,292,NA,11060,8663,1,NA,NA
"1010","019",56,294,NA,11789,9586,0,NA,NA
"1011","019",57,301,NA,12372,10408,1,NA,NA
"1012","019",58,305,NA,12623,11271,1,NA,NA
"1013","019",59,308,NA,12816,11783,0,NA,NA
"1014","019",60,311,NA,13005,12280,1,NA,NA
"1015","019",61,315,NA,13257,12792,0,NA,NA
"1016","019",62,318,NA,13558,13234,1,NA,NA
"1017","019",63,322,NA,NA,14085,0,NA,NA
"1018","019",64,322,NA,NA,14497,0,NA,NA
"1019","019",65,322,NA,NA,14755,0,NA,NA
"1020","019",66,322,NA,NA,15214,0,NA,NA
"1021","019",67,326,NA,NA,15772,1,NA,NA
"1022","019",68,329,NA,NA,16006,0,NA,NA
"1023","019",69,329,NA,NA,16249,0,NA,NA
"1024","019",70,329,NA,NA,16614,0,NA,NA
"1025","019",71,334,NA,NA,16864,1,NA,NA
"1026","019",72,339,NA,17891,17087,1,NA,NA
"1027","019",73,350,NA,18945,17349,1,NA,NA
"1028","019",74,354,NA,20848,18032,1,NA,NA
"1029","019",75,362,NA,21996,18682,1,NA,NA
"1030","019",76,371,NA,23200,19457,1,NA,NA
"1031","019",77,374,NA,24168,20348,1,NA,NA
"1032","019",78,381,NA,24940,21522,1,NA,NA
"1033","019",79,395,NA,25530,22885,2,NA,NA
"1034","019",80,408,NA,25754,23613,2,NA,NA
"1035","019",81,416,NA,26002,24116,1,NA,NA
"1036","019",82,423,NA,26213,24537,1,NA,NA
"1037","019",83,433,NA,26356,24778,2,NA,NA
"1038","019",84,462,NA,26576,25092,4,NA,NA
"1039","019",85,475,NA,26728,25285,1,NA,NA
"1040","019",86,487,NA,26891,25420,2,NA,NA
"1041","019",87,490,NA,27135,25617,0,NA,NA
"1042","019",88,490,NA,27325,25790,0,NA,NA
"1043","019",89,497,NA,27582,25974,1,NA,NA
"1044","019",90,497,NA,28013,26146,0,NA,NA
"1045","019",91,504,NA,28266,26426,1,NA,NA
"1046","019",92,504,NA,28355,26585,0,NA,8199
"1047","019",93,504,NA,28536,26821,0,NA,8866
"1048","019",94,504,NA,28732,27009,0,NA,9393
"1049","019",95,504,NA,29123,27258,0,NA,10038
"1050","019",96,504,NA,44074,37896,0,NA,10839
"1051","019",97,504,NA,52807,43949,0,NA,11419
"1052","019",98,504,NA,53248,44247,0,NA,11674
"1053","019",99,513,NA,53472,44668,2,NA,11903
"1054","019",100,518,NA,53720,44958,0,NA,12071
"1055","019",101,530,NA,53872,45262,2,NA,12203
"1056","019",102,546,NA,53952,45391,2,NA,12336
"1057","019",103,557,NA,54043,45555,2,NA,12472
"1058","019",104,565,NA,54123,45668,1,NA,12526
"1059","019",105,570,NA,54144,45720,1,NA,12608
"1060","019",106,574,NA,54172,45763,0,NA,12701
"1061","021",1,0,NA,NA,NA,0,NA,NA
